GeografischerName_GEN,mean.day_1,mean.day_2,mean.day_3,mean.day_4,mean.day_5,mean.day_6,mean.day_7,mean.day_8,mean.day_9,mean.day_10,mean.day_11,mean.day_12,mean.day_13,mean.day_14,mean.day_15,mean.day_16,mean.day_17,mean.day_18,mean.day_19,mean.day_20,mean.day_21,mean.day_22,mean.day_23,mean.day_24,mean.day_25,mean.day_26,mean.day_27,mean.day_28,mean.day_29,mean.day_30,mean.day_31,mean.day_32,mean.day_33,mean.day_34,mean.day_35,mean.day_36,mean.day_37,mean.day_38,mean.day_39,mean.day_40,mean.day_41,mean.day_42,mean.day_43,mean.day_44,mean.day_45,mean.day_46,mean.day_47,mean.day_48,mean.day_49,mean.day_50,mean.day_51,mean.day_52,mean.day_53,mean.day_54,mean.day_55,mean.day_56,mean.day_57,mean.day_58,mean.day_59,mean.day_60,mean.day_61,mean.day_62,mean.day_63,mean.day_64,mean.day_65,mean.day_66,mean.day_67,mean.day_68,mean.day_69,mean.day_70,mean.day_71,mean.day_72,mean.day_73,mean.day_74,mean.day_75,mean.day_76,mean.day_77,mean.day_78,mean.day_79,mean.day_80,mean.day_81,mean.day_82,mean.day_83,mean.day_84,mean.day_85,mean.day_86,mean.day_87,mean.day_88,mean.day_89,mean.day_90,mean.day_91,mean.day_92,mean.day_93,mean.day_94,mean.day_95,mean.day_96,mean.day_97,mean.day_98,mean.day_99,mean.day_100,mean.day_101,mean.day_102,mean.day_103,mean.day_104,mean.day_105,mean.day_106,mean.day_107,mean.day_108,mean.day_109,mean.day_110,mean.day_111,mean.day_112,mean.day_113,mean.day_114,mean.day_115,mean.day_116,mean.day_117,mean.day_118,mean.day_119,mean.day_120,mean.day_121,mean.day_122,mean.day_123,mean.day_124,mean.day_125,mean.day_126,mean.day_127,mean.day_128,mean.day_129,mean.day_130,mean.day_131,mean.day_132,mean.day_133,mean.day_134,mean.day_135,mean.day_136,mean.day_137,mean.day_138,mean.day_139,mean.day_140,mean.day_141,mean.day_142,mean.day_143,mean.day_144,mean.day_145,mean.day_146,mean.day_147,mean.day_148,mean.day_149,mean.day_150,mean.day_151,mean.day_152,mean.day_153,mean.day_154,mean.day_155,mean.day_156,mean.day_157,mean.day_158,mean.day_159,mean.day_160,mean.day_161,mean.day_162,mean.day_163,mean.day_164,mean.day_165,mean.day_166,mean.day_167,mean.day_168,mean.day_169,mean.day_170,mean.day_171,mean.day_172,mean.day_173,mean.day_174,mean.day_175,mean.day_176,mean.day_177,mean.day_178,mean.day_179,mean.day_180,mean.day_181,mean.day_182,mean.day_183,mean.day_184,mean.day_185,mean.day_186,mean.day_187,mean.day_188,mean.day_189,mean.day_190,mean.day_191,mean.day_192,mean.day_193,mean.day_194,mean.day_195,mean.day_196,mean.day_197,mean.day_198,mean.day_199,mean.day_200,mean.day_201,mean.day_202,mean.day_203,mean.day_204,mean.day_205,mean.day_206,mean.day_207,mean.day_208,mean.day_209,mean.day_210,mean.day_211,mean.day_212,mean.day_213,mean.day_214,mean.day_215,mean.day_216,mean.day_217,mean.day_218,mean.day_219,mean.day_220,mean.day_221,mean.day_222,mean.day_223,mean.day_224,mean.day_225,mean.day_226,mean.day_227,mean.day_228,mean.day_229,mean.day_230,mean.day_231,mean.day_232,mean.day_233,mean.day_234,mean.day_235,mean.day_236,mean.day_237,mean.day_238,mean.day_239,mean.day_240,mean.day_241,mean.day_242,mean.day_243,mean.day_244,mean.day_245,mean.day_246,mean.day_247,mean.day_248,mean.day_249,mean.day_250,mean.day_251,mean.day_252,mean.day_253,mean.day_254,mean.day_255,mean.day_256,mean.day_257,mean.day_258,ID
Günzburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174726378172636,0.0272065997123718,0.0510157197713852,0.0452705882489681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872156918048859,0,0,0,0,0,0,0,0,0,0.222795397043228,0.260711669921875,0.245100244879723,0.143211916089058,0.189794197678566,0.218107104301453,0.13860684633255,0.263161152601242,0.145776972174644,0,0,0.221758440136909,0.283321529626846,0.324695467948914,0.425993472337723,0.511444509029388,0.454670906066895,0.261520206928253,0.336446315050125,0.429756641387939,0.510183393955231,0.443049103021622,0.441630899906158,0.56583970785141,0.605151891708374,0.579203605651855,0.672207891941071,0.584028422832489,0.581634163856506,0.670212805271149,0.761744379997253,0.779184103012085,0.777980029582977,0.835933923721313,0.722501397132874,0.687038779258728,0.723290622234344,0.649013876914978,0.375642031431198,0,0,0.473869740962982,0.610644638538361,0.634561777114868,0.738372564315796,0.58932101726532,0.630071461200714,0.511946737766266,0.493580758571625,0.661173582077026,0.769326567649841,0.847304940223694,0.566843330860138,0.587663948535919,0.633293211460114,0.442251563072205,0.424997925758362,0.380649447441101,0.417734891176224,0.076956182718277,0.12383771687746,0,0.395157635211945,0.427394360303879,0,0,0,0.677900433540344,0.314600050449371,0.56357753276825,0.843940317630768,0.949422121047974,0.834580779075623,0.728061974048615,312
Neu-Ulm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129810655489564,0.0222437214106321,0.0458408035337925,0.040065199136734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791257917881012,0,0,0,0,0,0,0,0,0,0.208729609847069,0.240935280919075,0.232298105955124,0.128996297717094,0.1758853495121,0.197352588176727,0.12104656547308,0.246617138385773,0.115437731146812,0,0,0.202605709433556,0.268289089202881,0.315554201602936,0.413023859262466,0.492370516061783,0.413356184959412,0.229224607348442,0.312600076198578,0.403898030519485,0.480107039213181,0.424251049757004,0.423975318670273,0.540291726589203,0.578242719173431,0.547317147254944,0.63642555475235,0.553321480751038,0.54936009645462,0.637407302856445,0.724002242088318,0.744922280311584,0.738531351089478,0.797798275947571,0.684064388275146,0.651200830936432,0.679413199424744,0.598904371261597,0.323694676160812,0,0,0.404285371303558,0.579145431518555,0.585949778556824,0.681598365306854,0.550591111183167,0.593785345554352,0.500011205673218,0.45415660738945,0.616432189941406,0.708663105964661,0.789890050888062,0.516906976699829,0.5523521900177,0.585604429244995,0.400113731622696,0.377383828163147,0.372310489416122,0.354671359062195,0,0.0328268930315971,0,0.361186772584915,0.387841075658798,0,0,0,0.616637349128723,0.264848649501801,0.526525557041168,0.784150660037994,0.880623698234558,0.778235614299774,0.688609063625336,313
Lindau (Bodensee),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76606980757788e-05,0.000178348287590779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000813893042504787,0.00105138344224542,0.00105166423600167,0,0.000438207673141733,0.000660837918985635,0,0.000846295966766775,0,0,0,0.00105880561750382,0.00128729280550033,0.00183297658804804,0.00239980779588223,0.00274625909514725,0.00200431095436215,0,0.00122305564582348,0.00216578622348607,0.00248797237873077,0.00229850201867521,0.00258114282041788,0.00341006414964795,0.00343571999110281,0.00304250745102763,0.00383335445076227,0.00317833013832569,0.00304489233531058,0.0039220922626555,0.00448236707597971,0.00441801175475121,0.0046144830994308,0.00456389272585511,0.00398575235158205,0.00314662256278098,0.00401910953223705,0.00225652963854373,0,0,0,0,0.0017130485503003,0.00209979549981654,0.00388752250000834,0.0028018681332469,0.00243219174444675,0,0,0.00289646442979574,0.00360788172110915,0.00436947867274284,0,0.00225837156176567,0.00248917401768267,0,0,0,0,0,0,0,0,0,0,0,0,0.00304584298282862,0,0.00307719316333532,0.00463548116385937,0.00508273299783468,0.00440595438703895,0.00389226013794541,314
Ostallgäu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109764588996768,0.0218162331730127,0.0195880029350519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00054008630104363,0,0,0,0,0,0,0,0,0,0.0817940458655357,0.102849520742893,0.100833714008331,0.0571535788476467,0.0706533044576645,0.0842504948377609,0,0.0985491201281548,0,0,0,0.100398227572441,0.118719145655632,0.148208230733871,0.190395519137383,0.220373407006264,0.185156971216202,0.0272371377795935,0.128638446331024,0.177881941199303,0.211374565958977,0.19282953441143,0.202448904514313,0.256306260824203,0.269293755292892,0.244691669940948,0.297744154930115,0.247392490506172,0.238433495163918,0.297277450561523,0.336114943027496,0.337439268827438,0.35227969288826,0.353355377912521,0.308648347854614,0.259671062231064,0.311757355928421,0.23248602449894,0.0338737927377224,0,0,0.10508044064045,0.19344899058342,0.228058516979218,0.314364403486252,0.233686193823814,0.23381133377552,0.190535634756088,0.158558040857315,0.267416000366211,0.30539470911026,0.351426690816879,0.168065190315247,0.228853181004524,0.240388706326485,0.134743854403496,0.0957745015621185,0,0.0442638210952282,0,0,0,0.0333293043076992,0.029709292575717,0,0,0,0.265596210956573,0.0356716886162758,0.248779460787773,0.361095815896988,0.394668459892273,0.349866837263107,0.298899203538895,315
Unterallgäu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000951839901972562,0.0187155772000551,0.0381371974945068,0.0340237095952034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365262627601624,0,0,0,0,0,0,0,0,0,0.155903220176697,0.190204188227654,0.189902678132057,0.108258977532387,0.140549227595329,0.156923428177834,0.00757139967754483,0.193007633090019,0.00770371407270432,0,0,0.171744674444199,0.220149844884872,0.272649705410004,0.344324588775635,0.402229428291321,0.336908161640167,0.13387730717659,0.250334411859512,0.323993444442749,0.386682003736496,0.357181966304779,0.363531857728958,0.454794317483902,0.486695766448975,0.449194580316544,0.531626284122467,0.444646060466766,0.439909934997559,0.533172905445099,0.599647343158722,0.611804306507111,0.628036856651306,0.644895970821381,0.561512172222137,0.497825294733047,0.563681483268738,0.451762318611145,0.101668938994408,0,0,0.243872851133347,0.40935742855072,0.443898439407349,0.560247957706451,0.430465400218964,0.443244695663452,0.386642098426819,0.332170456647873,0.489729791879654,0.563275814056396,0.647638380527496,0.359043717384338,0.440506130456924,0.459999293088913,0.297268718481064,0.271173298358917,0.0731288865208626,0.218269243836403,0,0,0,0.190028056502342,0.204133033752441,0,0,0,0.490554869174957,0.170312628149986,0.44627457857132,0.651548266410828,0.713618636131287,0.635328590869904,0.554511427879333,316
Donau-Ries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41818747276557e-06,0.00150396721437573,0,0,0,0,0,0,0,0,0,0,0,0,0.0180665906518698,0.0360760092735291,0.0518791675567627,0.0750723853707314,0.0543449111282825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850551053881645,0,0,0,0,0,0,0,0,0,0.271322280168533,0.317409157752991,0.284384459257126,0.16498139500618,0.207023233175278,0.273587912321091,0.163548901677132,0.259462594985962,0.179811879992485,0,0,0.257125616073608,0.312802195549011,0.364420175552368,0.499036699533463,0.580914497375488,0.533397138118744,0.329777091741562,0.393426239490509,0.50891524553299,0.579277217388153,0.504143297672272,0.532095968723297,0.662391781806946,0.676348268985748,0.652820527553558,0.77896648645401,0.698006629943848,0.654493927955627,0.77021324634552,0.88441264629364,0.915717601776123,0.908495783805847,0.994147658348083,0.830491304397583,0.802213311195374,0.852289438247681,0.773566842079163,0.476044952869415,0,0,0.627978324890137,0.706039130687714,0.739092767238617,0.923984885215759,0.739928901195526,0.774362981319427,0.476347774267197,0.561769425868988,0.802238941192627,0.9624063372612,1.0486968755722,0.670432329177856,0.630843162536621,0.747711300849915,0.537213265895844,0.601536750793457,0.500365674495697,0.546987056732178,0.380951792001724,0.429762899875641,0,0.502631783485413,0.553063273429871,0,0,0,0.792937874794006,0.414290815591812,0.655290365219116,1.000075340271,1.15124607086182,0.991410911083221,0.894810974597931,317
Oberallgäu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00485555967316031,0.0132579766213894,0.00618510926142335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600732155144215,0.07548688352108,0.0776248425245285,0.022376948967576,0.0435288138687611,0.0540709793567657,0,0.0689074620604515,0,0,0,0.0742150247097015,0.094496838748455,0.127608075737953,0.163489446043968,0.186599403619766,0.14056995511055,0,0.0958088561892509,0.147568479180336,0.171258717775345,0.161648616194725,0.17444697022438,0.22335197031498,0.231394156813622,0.205579295754433,0.254003763198853,0.211296573281288,0.206498473882675,0.260612577199936,0.294197261333466,0.293002068996429,0.304119795560837,0.304259836673737,0.264387428760529,0.218601852655411,0.266414701938629,0.170751228928566,0,0,0,0,0.146335989236832,0.162312671542168,0.262271821498871,0.195053040981293,0.181009218096733,0.0834507793188095,0.0675604119896889,0.205012112855911,0.246668756008148,0.295074224472046,0.0701547116041183,0.174681857228279,0.183449730277061,0.0612594671547413,0.0340649336576462,0,0,0,0,0,0,0,0,0,0,0.211572602391243,0,0.2067029774189,0.307013213634491,0.335971653461456,0.295181572437286,0.261553257703781,318
Regionalverband Saarbrücken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816122628748417,0,0,0,0,0,0,0.00817074906080961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108426036313176,0.0432867594063282,0.0663878694176674,0.0864669233560562,0.0990930646657944,0.0863892287015915,0,0,0,0,0,0,0,0.130936235189438,0.111930310726166,0.0943232625722885,0.167085736989975,0,0,0,0,0.04913230240345,0.247186124324799,0.150345206260681,0,0,0,0,0,0.0584021024405956,0,0.185768663883209,0.421330392360687,0.413435280323029,0.37177985906601,0.192664235830307,0.289206236600876,0.216758400201797,0.202992796897888,0.234958574175835,0.231162622570992,0,0,0.329835891723633,0.390055328607559,0.559289157390594,0.683857202529907,0.67717581987381,0.414129018783569,0.417667478322983,0.525526225566864,0.611727595329285,0.633267045021057,0.587832868099213,0.667089402675629,0.796076595783234,0.62728488445282,0.603911578655243,0.834100186824799,0.684283971786499,0.667013764381409,0.816888451576233,0.922786772251129,0.999099135398865,1.0469696521759,1.06915736198425,0.768778204917908,0.77559095621109,0.777447521686554,0.376558542251587,0.266611963510513,0,0.367645800113678,0.750504314899445,0.794958353042603,0.83116602897644,0.977890849113464,0.879630088806152,0.763335585594177,0.595966875553131,0.693087160587311,0.921828150749207,0.884417176246643,0.858553290367126,0.708750009536743,0.571753561496735,0.687085151672363,0.644376158714294,0.718973577022552,0.904206812381744,0.678990006446838,0.525634050369263,0.659967422485352,0.664059162139893,0.802810490131378,0.58685976266861,0.439482480287552,0.421531081199646,0.803016483783722,0.814515471458435,0.468880832195282,0.816584229469299,1.03942310810089,1.14632248878479,0.941238343715668,1.02582228183746,319
Merzig-Wadern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869255629368126,0,0,0,0,0,0,0.0056524146348238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181451495736837,0.0292319729924202,0.0394610278308392,0.0514266900718212,0.0573066025972366,0.0440842397511005,0,0,0,0,0,0,0,0.080543041229248,0.068455770611763,0.0665846690535545,0.102628625929356,0,0,0,0,0.0547063164412975,0.134080767631531,0.0757303759455681,0,0,0,0,0,0,0,0.080028623342514,0.222491264343262,0.220685824751854,0.190093100070953,0.0847172141075134,0.145989015698433,0.0973529145121574,0,0.100930266082287,0.0904471129179001,0,0,0.161457374691963,0.194416746497154,0.292121320962906,0.364513248205185,0.356737643480301,0.208992570638657,0.211872160434723,0.2822105884552,0.323665797710419,0.329357862472534,0.301198661327362,0.358108371496201,0.425182163715363,0.304398894309998,0.296979665756226,0.442197918891907,0.346179664134979,0.340891271829605,0.42953896522522,0.486512750387192,0.528453946113586,0.563404560089111,0.569849848747253,0.387113094329834,0.40449783205986,0.408046722412109,0.00394959142431617,0,0,0.178331851959229,0.398820608854294,0.4077108502388,0.435846269130707,0.514540493488312,0.447935581207275,0.378123998641968,0.293039202690125,0.360632330179214,0.494320273399353,0.470139592885971,0.436189711093903,0.345307737588882,0.258300423622131,0.340721249580383,0.320642620325089,0.390890091657639,0.466552913188934,0.317523509263992,0.24122066795826,0.295109391212463,0.314444571733475,0.359929382801056,0.289744257926941,0.145396783947945,0.159166112542152,0.397428035736084,0.397158682346344,0.236621171236038,0.433202832937241,0.547121703624725,0.594260573387146,0.479089587926865,0.543702006340027,320
Neunkirchen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30088041664567e-05,0,0,0,0,0,0,0.00577374454587698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689037493430078,0.0344219207763672,0.0550766251981258,0.0738750323653221,0.0872053951025009,0.0713634267449379,0,0,0,0,0,0,0,0.100692883133888,0.0888272300362587,0.0536571405827999,0.141081735491753,0,0,0,0,0.00207739835605025,0.202699527144432,0.116616927087307,0,0,0,0,0,0,0,0.136988267302513,0.370122224092484,0.359679728746414,0.323439657688141,0.149349540472031,0.245661035180092,0.178842887282372,0.104422055184841,0.186275467276573,0.177587434649467,0,0,0.280011206865311,0.330934852361679,0.493404477834702,0.620109379291534,0.615523278713226,0.370609819889069,0.363975495100021,0.471075624227524,0.556397020816803,0.569628477096558,0.521798193454742,0.606596291065216,0.737584173679352,0.55873429775238,0.534529268741608,0.767734408378601,0.623448252677917,0.601777851581573,0.749370574951172,0.850309014320374,0.917170703411102,0.963994264602661,0.998262286186218,0.695116579532623,0.703289985656738,0.705721259117126,0.289956241846085,0.10700823366642,0,0.232632398605347,0.679286301136017,0.701761603355408,0.750690460205078,0.893139660358429,0.787405371665955,0.676644206047058,0.520784020423889,0.618942677974701,0.841211497783661,0.81425541639328,0.779092729091644,0.616796433925629,0.476031541824341,0.6100212931633,0.554592967033386,0.647187829017639,0.809608161449432,0.578538298606873,0.449490189552307,0.526645720005035,0.554144501686096,0.660634517669678,0.519835829734802,0.237146705389023,0.213006511330605,0.699197173118591,0.720261216163635,0.371395945549011,0.722680866718292,0.937851548194885,1.03919506072998,0.833917498588562,0.912248134613037,321
Saarlouis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160005514044315,0,0,0,0,0,0,0.00896618608385324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258278660476208,0.0472383573651314,0.0664244964718819,0.0864279493689537,0.0971131175756454,0.0802479833364487,0,0,0,0,0,0,0,0.135841220617294,0.113762192428112,0.10666623711586,0.169993132352829,0,0,0,0,0.0979723483324051,0.235138863325119,0.139586240053177,0,0,0,0,0,0.0714039579033852,0,0.161741524934769,0.390968650579453,0.386130303144455,0.339473068714142,0.167885407805443,0.263860136270523,0.187584608793259,0.1094736084342,0.201452776789665,0.191690906882286,0,0,0.296455770730972,0.352618098258972,0.513664364814758,0.632051825523376,0.622377932071686,0.373031884431839,0.380782932043076,0.488955169916153,0.563173770904541,0.577645838260651,0.534719586372375,0.61949896812439,0.734084725379944,0.554773151874542,0.538946032524109,0.768320977687836,0.614998281002045,0.604450047016144,0.749308109283447,0.844786047935486,0.917462885379791,0.970842897891998,0.982260525226593,0.689265966415405,0.708662390708923,0.71485847234726,0.206022843718529,0.145252212882042,0,0.341669678688049,0.693660020828247,0.724686980247498,0.764672040939331,0.899214386940002,0.800498127937317,0.686955630779266,0.53591400384903,0.637638628482819,0.855846643447876,0.816588640213013,0.775058150291443,0.63430118560791,0.496503919363022,0.617430448532104,0.581315219402313,0.673432886600494,0.825764536857605,0.596571385860443,0.452281206846237,0.573963224887848,0.590652763843536,0.697045505046844,0.52579391002655,0.33513680100441,0.344619065523148,0.72562164068222,0.726679921150208,0.437562674283981,0.760787487030029,0.958999812602997,1.0456874370575,0.854142904281616,0.950049817562103,322
Saarpfalz-Kreis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609898287802935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312539152801037,0.054005928337574,0.0725995451211929,0.0868230313062668,0.0754733234643936,0,0,0,0,0,0,0,0.0956519544124603,0.0908180102705956,0.020195797085762,0.135676816105843,0,0,0,0,0,0.210482701659203,0.124501511454582,0,0,0,0,0,0,0,0.161301136016846,0.387865364551544,0.375115424394608,0.345939487218857,0.178677797317505,0.26537299156189,0.204932034015656,0.191691607236862,0.213927432894707,0.212861388921738,0,0,0.305058151483536,0.359595686197281,0.522502422332764,0.648143768310547,0.644975423812866,0.399775296449661,0.388922333717346,0.489626944065094,0.581129133701324,0.605222344398499,0.555882811546326,0.629449009895325,0.767647862434387,0.609613835811615,0.578693687915802,0.799032747745514,0.669049501419067,0.641077637672424,0.783722519874573,0.892758548259735,0.960510790348053,1.00005125999451,1.04321300983429,0.74817156791687,0.742764711380005,0.738337099552155,0.382406651973724,0.236678406596184,0,0.287146598100662,0.711236655712128,0.746696293354034,0.787384688854218,0.936158537864685,0.833063662052155,0.735067367553711,0.560458183288574,0.648762583732605,0.874315500259399,0.855559647083282,0.834058105945587,0.671900153160095,0.54045170545578,0.663504600524902,0.602902352809906,0.674643397331238,0.85657262802124,0.650932788848877,0.507626295089722,0.601992249488831,0.614744424819946,0.746468126773834,0.570237100124359,0.42901211977005,0.365773856639862,0.751657366752625,0.788003981113434,0.400064677000046,0.760337054729462,0.989768445491791,1.1070876121521,0.900927186012268,0.96758097410202,323
